,rra_id,rra_playerId,rra_dateAt,rra_partnerId,rra_brandId,rra_campaignId,rra_playerCountry,rra_registrationsCount,rra_depositsCount,firstDepositsSumEur,depositsSumEur,c_registrationDateAt,c_gender,c_age
58,100508071713418294,5504921,2020-09-17 03:00:00,85405,99,100847,AU,1,1,30.88,30.88,2020-09-17 11:08:36,m,54.0
59,236239403559361495,5504921,2020-10-02 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:08:36,m,54.0
60,100508071713418299,5504961,2020-09-17 03:00:00,85405,99,100847,AU,1,1,30.88,30.88,2020-09-17 11:53:13,f,55.0
61,157339966022599381,5504961,2020-10-08 03:00:00,85405,99,100847,AU,0,1,0.0,30.48,2020-09-17 11:53:13,f,55.0
62,158783148201370844,5504961,2020-11-12 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
63,187130520912854158,5504961,2020-10-14 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
64,216740079272116089,5504961,2020-10-09 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
65,218481596740697922,5504961,2020-10-26 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
66,218551343841648296,5504961,2020-10-23 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
67,236239403559361497,5504961,2020-10-02 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
68,253180671923230360,5504961,2020-10-16 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
69,262550339718134208,5504961,2020-10-12 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
70,269240162307625206,5504961,2020-10-10 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
71,286763238834934851,5504961,2020-11-13 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
72,302043412467971562,5504961,2020-11-15 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
73,317572246023582659,5504961,2020-11-02 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
74,484801158862107943,5504961,2020-10-21 03:00:00,85405,99,100847,AU,0,0,0.0,0.0,2020-09-17 11:53:13,f,55.0
75,797709711665450986,5504961,2020-10-03 03:00:00,85405,99,100847,AU,0,1,0.0,15.29,2020-09-17 11:53:13,f,55.0
76,100508071713418316,5504953,2020-09-17 03:00:00,85405,99,99793,AU,1,3,30.88,123.51,2020-09-17 11:35:43,f,71.0
77,318578143445793440,5504953,2020-09-18 03:00:00,85405,99,99793,AU,0,4,0.0,138.8,2020-09-17 11:35:43,f,71.0
78,100508071715778018,5505085,2020-09-17 03:00:00,85405,102,96598,NL,1,2,25.0,75.0,2020-09-17 11:28:58,m,47.0
79,169194405245129109,5505085,2020-11-26 03:00:00,85405,102,96598,NL,0,1,0.0,50.0,2020-09-17 11:28:58,m,47.0
80,190093861674615889,5505085,2020-11-20 03:00:00,85405,102,96598,NL,0,1,0.0,100.0,2020-09-17 11:28:58,m,47.0
81,234088147299249215,5505085,2020-09-18 03:00:00,85405,102,96598,NL,0,1,0.0,50.0,2020-09-17 11:28:58,m,47.0
82,249688859971259507,5505085,2020-09-26 03:00:00,85405,102,96598,NL,0,0,0.0,0.0,2020-09-17 11:28:58,m,47.0
83,251243597424155460,5505085,2020-11-17 03:00:00,85405,102,96598,NL,0,2,0.0,200.0,2020-09-17 11:28:58,m,47.0
84,327314008918354882,5505085,2020-11-21 03:00:00,85405,102,96598,NL,0,1,0.0,100.0,2020-09-17 11:28:58,m,47.0
85,357204314637909923,5505085,2020-11-25 03:00:00,85405,102,96598,NL,0,1,0.0,100.0,2020-09-17 11:28:58,m,47.0
86,100508071715778020,5505095,2020-09-17 03:00:00,85405,102,96598,NL,1,1,20.0,20.0,2020-09-17 11:38:25,f,25.0
87,236239403567829129,5505095,2020-10-02 03:00:00,85405,102,96598,NL,0,0,0.0,0.0,2020-09-17 11:38:25,f,25.0
93,100508071746363801,5505077,2020-09-17 03:00:00,86056,102,94508,NL,1,1,25.0,25.0,2020-09-17 11:04:24,f,34.0
94,272448196396651365,5505077,2020-09-18 03:00:00,86056,102,94508,NL,0,2,0.0,75.0,2020-09-17 11:04:24,f,34.0
95,100508071750341924,5504404,2020-09-17 03:00:00,86288,102,95158,NO,1,3,93.06,204.74,2020-09-17 09:24:15,m,34.0
96,103051083404979699,5504404,2020-10-20 03:00:00,86288,102,95158,NO,0,0,0.0,0.0,2020-09-17 09:24:15,m,34.0
97,105090909772351586,5504404,2020-10-18 03:00:00,86288,102,95158,NO,0,0,0.0,0.0,2020-09-17 09:24:15,m,34.0
98,129711910106551278,5504404,2020-10-29 03:00:00,86288,102,95158,NO,0,1,0.0,44.85,2020-09-17 09:24:15,m,34.0
99,137982000715206158,5504404,2020-10-30 03:00:00,86288,102,95158,NO,0,2,0.0,180.28,2020-09-17 09:24:15,m,34.0
100,144459082731460659,5504404,2020-09-28 03:00:00,86288,102,95158,NO,0,1,0.0,45.17,2020-09-17 09:24:15,m,34.0
101,168039803750740280,5504404,2020-10-06 03:00:00,86288,102,95158,NO,0,0,0.0,0.0,2020-09-17 09:24:15,m,34.0
102,178218897782056472,5504404,2020-09-26 03:00:00,86288,102,95158,NO,0,4,0.0,269.59,2020-09-17 09:24:15,m,34.0
103,184568245461918555,5504404,2020-09-19 03:00:00,86288,102,95158,NO,0,0,0.0,0.0,2020-09-17 09:24:15,m,34.0
104,190000271822143637,5504404,2020-10-11 03:00:00,86288,102,95158,NO,0,1,0.0,91.78,2020-09-17 09:24:15,m,34.0
105,195638826064527644,5504404,2020-09-25 03:00:00,86288,102,95158,NO,0,2,0.0,179.57,2020-09-17 09:24:15,m,34.0
106,198760796528537100,5504404,2020-10-17 03:00:00,86288,102,95158,NO,0,0,0.0,0.0,2020-09-17 09:24:15,m,34.0
107,200252121478414775,5504404,2020-11-01 03:00:00,86288,102,95158,NO,0,1,0.0,45.07,2020-09-17 09:24:15,m,34.0
108,242918132160735016,5504404,2020-09-18 03:00:00,86288,102,95158,NO,0,1,0.0,46.49,2020-09-17 09:24:15,m,34.0
109,270150985256486215,5504404,2020-10-19 03:00:00,86288,102,95158,NO,0,1,0.0,45.67,2020-09-17 09:24:15,m,34.0
110,281872317770043866,5504404,2020-11-03 03:00:00,86288,102,95158,NO,0,1,0.0,61.76,2020-09-17 09:24:15,m,34.0
111,283999135565089791,5504404,2020-09-29 03:00:00,86288,102,95158,NO,0,1,0.0,45.22,2020-09-17 09:24:15,m,34.0
112,290502113918217110,5504404,2020-10-31 03:00:00,86288,102,95158,NO,0,1,0.0,90.14,2020-09-17 09:24:15,m,34.0
113,324858950603591942,5504404,2020-09-27 03:00:00,86288,102,95158,NO,0,2,0.0,134.79,2020-09-17 09:24:15,m,34.0
114,629702268710418744,5504404,2020-11-02 03:00:00,86288,102,95158,NO,0,0,0.0,0.0,2020-09-17 09:24:15,m,34.0
115,792502540456922296,5504404,2020-11-05 03:00:00,86288,102,95158,NO,0,1,0.0,138.25,2020-09-17 09:24:15,m,34.0
116,797709711840039311,5504404,2020-10-03 03:00:00,86288,102,95158,NO,0,1,0.0,91.47,2020-09-17 09:24:15,m,34.0
117,797709711840039327,5504404,2020-10-04 03:00:00,86288,102,95158,NO,0,1,0.0,91.65,2020-09-17 09:24:15,m,34.0
118,819900728581848449,5504404,2020-10-16 03:00:00,86288,102,95158,NO,0,1,0.0,91.27,2020-09-17 09:24:15,m,34.0
119,888202453653770028,5504404,2020-11-04 03:00:00,86288,102,95158,NO,0,2,0.0,228.14,2020-09-17 09:24:15,m,34.0
120,897201245719036544,5504404,2020-10-22 03:00:00,86288,102,95158,NO,0,3,0.0,128.06,2020-09-17 09:24:15,m,34.0
121,904308328522191225,5504404,2020-09-20 03:00:00,86288,102,95158,NO,0,0,0.0,0.0,2020-09-17 09:24:15,m,34.0
122,100253842848767604,5504687,2020-11-20 03:00:00,88092,102,101587,NL,0,0,0.0,0.0,2020-09-17 10:21:14,m,37.0
123,100508071819180135,5504687,2020-09-17 03:00:00,88092,102,101587,NL,1,2,25.0,100.0,2020-09-17 10:21:14,m,37.0
124,120348769457776393,5504687,2020-09-25 03:00:00,88092,102,101587,NL,0,1,0.0,60.0,2020-09-17 10:21:14,m,37.0
125,151123597496335814,5504687,2020-11-17 03:00:00,88092,102,101587,NL,0,0,0.0,0.0,2020-09-17 10:21:14,m,37.0
126,170824318490247782,5504687,2020-11-25 03:00:00,88092,102,101587,NL,0,1,0.0,50.0,2020-09-17 10:21:14,m,37.0
127,231345654786441006,5504687,2020-12-10 03:00:00,88092,102,101587,NL,0,0,0.0,0.0,2020-09-17 10:21:14,m,37.0
128,741703514419149868,5504687,2020-11-16 03:00:00,88092,102,101587,NL,0,1,0.0,50.0,2020-09-17 10:21:14,m,37.0
129,885203688054547756,5504687,2020-11-18 03:00:00,88092,102,101587,NL,0,0,0.0,0.0,2020-09-17 10:21:14,m,37.0
163,100778667437613640,5574716,2020-09-23 03:00:00,82469,102,93436,NL,1,2,20.0,40.0,2020-09-24 00:12:18,m,21.0
164,109378712741091182,5574716,2020-09-24 03:00:00,82469,102,93436,NL,0,0,0.0,0.0,2020-09-24 00:12:18,m,21.0
165,635809320486774051,5574716,2020-10-01 03:00:00,82469,102,93436,NL,0,0,0.0,0.0,2020-09-24 00:12:18,m,21.0
166,100778667437613643,5574736,2020-09-23 03:00:00,82469,102,93436,NL,1,2,50.0,100.0,2020-09-24 00:47:05,m,36.0
167,113039395981517168,5574736,2020-10-01 03:00:00,82469,102,93436,NL,0,1,0.0,50.0,2020-09-24 00:47:05,m,36.0
168,131810218902677469,5574736,2020-10-11 03:00:00,82469,102,93436,NL,0,1,0.0,28.0,2020-09-24 00:47:05,m,36.0
169,149851241897240821,5574736,2020-10-22 03:00:00,82469,102,93436,NL,0,0,0.0,0.0,2020-09-24 00:47:05,m,36.0
170,150165556576665324,5574736,2020-12-08 03:00:00,82469,102,93436,NL,0,1,0.0,50.0,2020-09-24 00:47:05,m,36.0
171,172104178806055503,5574736,2020-11-23 03:00:00,82469,102,93436,NL,0,2,0.0,40.0,2020-09-24 00:47:05,m,36.0
172,173701204145615733,5574736,2020-10-21 03:00:00,82469,102,93436,NL,0,1,0.0,50.0,2020-09-24 00:47:05,m,36.0
173,203051668456781853,5574736,2020-10-27 03:00:00,82469,102,93436,NL,0,1,0.0,20.0,2020-09-24 00:47:05,m,36.0
174,249688859951806427,5574736,2020-09-26 03:00:00,82469,102,93436,NL,0,1,0.0,60.0,2020-09-24 00:47:05,m,36.0
175,274294695903873008,5574736,2020-11-29 03:00:00,82469,102,93436,NL,0,1,0.0,20.0,2020-09-24 00:47:05,m,36.0
176,291351479710337841,5574736,2020-10-24 03:00:00,82469,102,93436,NL,0,1,0.0,50.0,2020-09-24 00:47:05,m,36.0
177,299210018832803691,5574736,2020-10-08 03:00:00,82469,102,93436,NL,0,0,0.0,0.0,2020-09-24 00:47:05,m,36.0
178,318303839012215078,5574736,2020-11-19 03:00:00,82469,102,93436,NL,0,2,0.0,75.0,2020-09-24 00:47:05,m,36.0
179,319018761806891793,5574736,2020-09-24 03:00:00,82469,102,93436,NL,0,3,0.0,140.0,2020-09-24 00:47:05,m,36.0
180,320820569965590824,5574736,2020-10-14 03:00:00,82469,102,93436,NL,0,1,0.0,100.0,2020-09-24 00:47:05,m,36.0
181,324858950549776568,5574736,2020-09-27 03:00:00,82469,102,93436,NL,0,3,0.0,140.0,2020-09-24 00:47:05,m,36.0
182,369703393589680148,5574736,2020-11-15 03:00:00,82469,102,93436,NL,0,2,0.0,100.0,2020-09-24 00:47:05,m,36.0
183,699704850671639428,5574736,2020-12-01 03:00:00,82469,102,93436,NL,0,0,0.0,0.0,2020-09-24 00:47:05,m,36.0
184,797709711533219441,5574736,2020-10-04 03:00:00,82469,102,93436,NL,0,2,0.0,100.0,2020-09-24 00:47:05,m,36.0
185,797709711533219451,5574736,2020-10-05 03:00:00,82469,102,93436,NL,0,4,0.0,200.0,2020-09-24 00:47:05,m,36.0
186,842809765918215183,5574736,2020-10-06 03:00:00,82469,102,93436,NL,0,1,0.0,100.0,2020-09-24 00:47:05,m,36.0
187,100778667450372125,5574577,2020-09-23 03:00:00,84181,99,101289,AU,1,1,15.22,15.22,2020-09-24 00:00:45,m,39.0
188,100778667466669981,5469761,2020-09-23 03:00:00,85803,99,99281,DE,0,2,35.0,70.0,2020-09-13 19:42:50,m,31.0
189,100778667477041835,5574580,2020-09-23 03:00:00,86068,99,102191,NO,1,1,9.08,9.08,2020-09-24 00:03:44,m,38.0
190,100778667477974723,5369474,2020-09-23 03:00:00,86069,99,94555,AU,0,1,15.22,15.22,2020-09-04 05:56:51,m,23.0
191,100778667482294558,5574703,2020-09-23 03:00:00,87099,102,96803,DE,1,1,250.0,250.0,2020-09-24 00:03:10,m,27.0
192,106969947170971105,5574703,2020-10-08 03:00:00,87099,102,96803,DE,0,0,0.0,0.0,2020-09-24 00:03:10,m,27.0
193,100778667517676319,5516688,2020-09-23 03:00:00,88092,102,101694,NL,0,2,20.0,40.0,2020-09-18 14:16:33,f,37.0
194,120348769457776400,5516688,2020-09-25 03:00:00,88092,102,101694,NL,0,2,0.0,40.0,2020-09-18 14:16:33,f,37.0
195,941808758106573273,5516688,2020-09-24 03:00:00,88092,102,101694,NL,0,3,0.0,60.0,2020-09-18 14:16:33,f,37.0
354,102167811349443245,5477322,2020-09-14 03:00:00,84181,99,93298,AU,1,3,15.34,76.72,2020-09-14 14:38:04,m,24.0
355,187418234130630265,5477322,2020-09-19 03:00:00,84181,99,93298,AU,0,4,0.0,169.32,2020-09-14 14:38:04,m,24.0
356,102167811362925607,5477331,2020-09-14 03:00:00,85629,99,101286,AU,1,1,30.69,30.69,2020-09-14 14:55:38,m,24.0
357,775809131761422404,5477331,2020-09-29 03:00:00,85629,99,101286,AU,0,0,0.0,0.0,2020-09-14 14:55:38,m,24.0
358,102167811393309191,5439441,2020-09-14 03:00:00,86069,99,94555,AU,0,1,9.21,9.21,2020-09-10 22:09:36,m,21.0
359,102167811394881779,5477403,2020-09-14 03:00:00,86288,102,95158,NO,1,1,55.94,55.94,2020-09-14 14:55:26,m,19.0
360,115138576882079121,5477403,2020-09-22 03:00:00,86288,102,95158,NO,0,1,0.0,27.4,2020-09-14 14:55:26,m,19.0
361,115787984942610133,5477403,2020-09-16 03:00:00,86288,102,95158,NO,0,0,0.0,0.0,2020-09-14 14:55:26,m,19.0
362,149218079298466569,5477403,2020-09-17 03:00:00,86288,102,95158,NO,0,0,0.0,0.0,2020-09-14 14:55:26,m,19.0
363,283237905656484899,5477403,2020-09-15 03:00:00,86288,102,95158,NO,0,1,0.0,37.37,2020-09-14 14:55:26,m,19.0
364,102167811396460275,5386345,2020-09-14 03:00:00,86522,99,95900,AU,0,2,15.34,30.69,2020-09-05 22:42:27,m,44.0
365,120348769406405959,5386345,2020-09-25 03:00:00,86522,99,95900,AU,0,1,0.0,15.1,2020-09-05 22:42:27,m,44.0
366,121857913252917427,5386345,2020-09-15 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
367,123222521647690630,5386345,2020-11-05 03:00:00,86522,99,95900,AU,0,1,0.0,30.57,2020-09-05 22:42:27,m,44.0
368,123343087856254563,5386345,2020-11-11 03:00:00,86522,99,95900,AU,0,3,0.0,68.02,2020-09-05 22:42:27,m,44.0
369,138551853465758633,5386345,2020-10-29 03:00:00,86522,99,95900,AU,0,3,0.0,65.97,2020-09-05 22:42:27,m,44.0
370,139226217227858511,5386345,2020-12-16 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
371,169791543954829779,5386345,2020-10-25 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
372,169951581668048136,5386345,2020-10-26 03:00:00,86522,99,95900,AU,0,3,0.0,54.24,2020-09-05 22:42:27,m,44.0
373,174569316768557653,5386345,2020-10-01 03:00:00,86522,99,95900,AU,0,4,0.0,61.14,2020-09-05 22:42:27,m,44.0
374,177998313308142184,5386345,2020-09-20 03:00:00,86522,99,95900,AU,0,1,0.0,30.78,2020-09-05 22:42:27,m,44.0
375,191602298884102514,5386345,2020-11-02 03:00:00,86522,99,95900,AU,0,1,0.0,30.24,2020-09-05 22:42:27,m,44.0
376,196155835936718830,5386345,2020-12-12 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
377,199545628319696467,5386345,2020-12-09 03:00:00,86522,99,95900,AU,0,3,0.0,55.61,2020-09-05 22:42:27,m,44.0
378,208502676382269604,5386345,2020-11-07 03:00:00,86522,99,95900,AU,0,1,0.0,18.34,2020-09-05 22:42:27,m,44.0
379,215500581331214279,5386345,2020-10-15 03:00:00,86522,99,95900,AU,0,1,0.0,18.29,2020-09-05 22:42:27,m,44.0
380,215581842130306704,5386345,2020-10-28 03:00:00,86522,99,95900,AU,0,1,0.0,18.07,2020-09-05 22:42:27,m,44.0
381,216836115260209523,5386345,2020-12-15 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
382,221468709027537298,5386345,2020-09-24 03:00:00,86522,99,95900,AU,0,2,0.0,45.23,2020-09-05 22:42:27,m,44.0
383,224268034008663271,5386345,2020-09-16 03:00:00,86522,99,95900,AU,0,1,0.0,30.9,2020-09-05 22:42:27,m,44.0
384,229873416216951696,5386345,2020-11-15 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
385,231405937858634147,5386345,2020-12-13 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
386,231734567573821184,5386345,2020-11-28 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
387,236182423488657780,5386345,2020-11-04 03:00:00,86522,99,95900,AU,0,2,0.0,36.71,2020-09-05 22:42:27,m,44.0
388,239009426253167289,5386345,2020-10-02 03:00:00,86522,99,95900,AU,0,1,0.0,15.29,2020-09-05 22:42:27,m,44.0
389,244703174673364279,5386345,2020-11-12 03:00:00,86522,99,95900,AU,0,1,0.0,18.45,2020-09-05 22:42:27,m,44.0
390,258920690893312469,5386345,2020-10-16 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
391,263633235047480459,5386345,2020-11-13 03:00:00,86522,99,95900,AU,0,1,0.0,18.4,2020-09-05 22:42:27,m,44.0
392,266893891852798400,5386345,2020-11-20 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
393,281872317771667199,5386345,2020-11-03 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
394,282224367493792472,5386345,2020-11-25 03:00:00,86522,99,95900,AU,0,1,0.0,18.53,2020-09-05 22:42:27,m,44.0
395,291936390860033345,5386345,2020-12-18 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
396,305855382942477387,5386345,2020-12-07 03:00:00,86522,99,95900,AU,0,1,0.0,18.32,2020-09-05 22:42:27,m,44.0
397,316020800307133835,5386345,2020-10-17 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
398,319036311581482793,5386345,2020-12-17 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
399,429305326334662655,5386345,2020-12-06 03:00:00,86522,99,95900,AU,0,1,0.0,18.31,2020-09-05 22:42:27,m,44.0
400,587505654747548074,5386345,2020-12-10 03:00:00,86522,99,95900,AU,0,1,0.0,18.56,2020-09-05 22:42:27,m,44.0
401,713806017137757769,5386345,2020-12-14 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
402,768308237893366176,5386345,2020-09-19 03:00:00,86522,99,95900,AU,0,2,0.0,27.71,2020-09-05 22:42:27,m,44.0
403,797709711846023654,5386345,2020-10-03 03:00:00,86522,99,95900,AU,0,1,0.0,15.29,2020-09-05 22:42:27,m,44.0
404,844208041608857081,5386345,2020-09-17 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
405,877805745331647565,5386345,2020-12-11 03:00:00,86522,99,95900,AU,0,0,0.0,0.0,2020-09-05 22:42:27,m,44.0
406,948304503431314462,5386345,2020-11-27 03:00:00,86522,99,95900,AU,0,3,0.0,55.62,2020-09-05 22:42:27,m,44.0
407,102167811397998359,5477393,2020-09-14 03:00:00,86598,102,96205,NL,1,1,25.0,25.0,2020-09-14 14:21:58,m,55.0
408,202468490052728383,5477393,2020-09-21 03:00:00,86598,102,96205,NL,0,0,0.0,0.0,2020-09-14 14:21:58,m,55.0
409,102167811468118335,5477320,2020-09-14 03:00:00,89076,99,100982,DE,1,16,50.0,1550.0,2020-09-14 14:36:50,m,37.0
410,775809131841418862,5477320,2020-09-29 03:00:00,89076,99,100982,DE,0,0,0.0,0.0,2020-09-14 14:36:50,m,37.0
423,102287837679007138,5480377,2020-09-14 03:00:00,88092,102,101587,NL,1,1,20.0,20.0,2020-09-14 21:19:35,m,48.0
424,707007871690135154,5480377,2020-09-15 03:00:00,88092,102,101587,NL,0,0,0.0,0.0,2020-09-14 21:19:35,m,48.0
425,775809131836972448,5480377,2020-09-29 03:00:00,88092,102,101587,NL,0,0,0.0,0.0,2020-09-14 21:19:35,m,48.0
426,102287837681397814,5480375,2020-09-14 03:00:00,88956,102,100599,FI,1,1,40.0,40.0,2020-09-14 21:08:46,m,18.0
544,104048678795028562,5575794,2020-09-24 03:00:00,85629,99,100394,AU,0,2,12.06,30.15,2020-09-24 02:57:33,f,43.0
545,104048678795028571,5576208,2020-09-24 03:00:00,85629,99,100394,AU,1,4,15.08,90.45,2020-09-24 03:14:16,f,38.0
546,162201713773083914,5576208,2020-10-27 03:00:00,85629,99,100394,AU,0,1,0.0,96.47,2020-09-24 03:14:16,f,38.0
547,192853133108154781,5576208,2020-11-12 03:00:00,85629,99,100394,AU,0,0,0.0,0.0,2020-09-24 03:14:16,f,38.0
548,253803031188876337,5576208,2020-11-11 03:00:00,85629,99,100394,AU,0,0,0.0,0.0,2020-09-24 03:14:16,f,38.0
549,273989312970164479,5576208,2020-10-01 03:00:00,85629,99,100394,AU,0,0,0.0,0.0,2020-09-24 03:14:16,f,38.0
550,278593250139009413,5576208,2020-11-13 03:00:00,85629,99,100394,AU,0,0,0.0,0.0,2020-09-24 03:14:16,f,38.0
551,104048678813353041,5576269,2020-09-24 03:00:00,86068,99,94554,AU,1,1,9.05,9.05,2020-09-24 03:54:23,m,22.0
552,170800392577881059,5576269,2020-10-12 03:00:00,86068,99,94554,AU,0,1,0.0,18.29,2020-09-24 03:54:23,m,22.0
553,217049392252843777,5576269,2020-10-01 03:00:00,86068,99,94554,AU,0,1,0.0,12.23,2020-09-24 03:54:23,m,22.0
554,104048678815503572,5574023,2020-09-24 03:00:00,86069,99,101714,AU,0,2,15.08,30.15,2020-09-23 23:07:17,f,43.0
555,104048678867369316,5575787,2020-09-24 03:00:00,88092,99,101687,AU,0,1,30.15,30.15,2020-09-24 02:56:26,m,25.0
556,106969947211388530,5575787,2020-10-08 03:00:00,88092,99,101687,AU,0,0,0.0,0.0,2020-09-24 02:56:26,m,25.0
557,104048678867369323,5574588,2020-09-24 03:00:00,88092,99,102538,CA,0,3,12.82,51.27,2020-09-24 00:05:28,m,33.0
558,120348769454010364,5574588,2020-09-25 03:00:00,88092,99,102538,CA,0,0,0.0,0.0,2020-09-24 00:05:28,m,33.0
559,122849407406953604,5574588,2020-10-02 03:00:00,88092,99,102538,CA,0,1,0.0,76.93,2020-09-24 00:05:28,m,33.0
560,163009773583831608,5574588,2020-10-06 03:00:00,88092,99,102538,CA,0,1,0.0,37.09,2020-09-24 00:05:28,m,33.0
561,181311313710087206,5574588,2020-10-23 03:00:00,88092,99,102538,CA,0,1,0.0,32.13,2020-09-24 00:05:28,m,33.0
562,216161864842796392,5574588,2020-10-29 03:00:00,88092,99,102538,CA,0,0,0.0,0.0,2020-09-24 00:05:28,m,33.0
563,273989313034966185,5574588,2020-10-01 03:00:00,88092,99,102538,CA,0,2,0.0,96.13,2020-09-24 00:05:28,m,33.0
564,294119301687233811,5574588,2020-09-30 03:00:00,88092,99,102538,CA,0,1,0.0,12.76,2020-09-24 00:05:28,m,33.0
565,797709712086020339,5574588,2020-10-03 03:00:00,88092,99,102538,CA,0,1,0.0,12.82,2020-09-24 00:05:28,m,33.0
566,797709712086020357,5574588,2020-10-04 03:00:00,88092,99,102538,CA,0,2,0.0,166.88,2020-09-24 00:05:28,m,33.0
567,104048678868187099,5576244,2020-09-24 03:00:00,88092,99,101687,AU,1,1,15.08,15.08,2020-09-24 03:37:25,m,37.0
568,236149067678943556,5576244,2020-09-28 03:00:00,88092,99,101687,AU,0,1,0.0,30.27,2020-09-24 03:37:25,m,37.0
569,104048678868936009,5494960,2020-09-24 03:00:00,88092,102,101587,NL,0,1,20.0,20.0,2020-09-16 09:20:48,m,32.0
570,104048678875979407,5576329,2020-09-24 03:00:00,88092,102,101694,NL,1,1,50.0,50.0,2020-09-24 03:23:20,m,29.0
571,184510037816485645,5576329,2020-10-09 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-24 03:23:20,m,29.0
600,104408693880075705,5577754,2020-09-24 03:00:00,84181,99,101355,AU,1,1,30.15,30.15,2020-09-24 07:14:59,m,24.0
601,104408693883990812,5564869,2020-09-24 03:00:00,85405,99,100472,AU,0,1,15.08,15.08,2020-09-23 02:03:24,m,33.0
602,120348769373012657,5564869,2020-09-25 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
603,184130158527847152,5564869,2020-10-10 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
604,252139078914043383,5564869,2020-09-28 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
605,275501785491987791,5564869,2020-10-28 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
606,288879237462234663,5564869,2020-09-30 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
607,324858950564768684,5564869,2020-09-27 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
608,414709815039271030,5564869,2020-10-06 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
609,552909143082698079,5564869,2020-09-29 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
610,635809320513603073,5564869,2020-10-01 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
611,691308890176468962,5564869,2020-09-26 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
612,796601136211407967,5564869,2020-10-21 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
613,797709711666702993,5564869,2020-10-02 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
614,797709711666703050,5564869,2020-10-05 03:00:00,85405,99,100472,AU,0,0,0.0,0.0,2020-09-23 02:03:24,m,33.0
